SOEM (Simple Open EtherCAT Master)
Simple test
Starting simple test
ec_init on \Device\NPF_{D8D267BF-D178-4544-B628-9DE58ABAE75A} succeeded.
1 slaves found and configured.
Slaves mapped, state to SAFE_OP.
segments : 1 : 4 0 0 0
Request operational state for all slaves
Calculated workcounter 3
Operational state reached for all slaves.
Processdata cycle    1, WKC 3 , O: 00 00 I: 00 00 T:698416068292457960
Processdata cycle 3100, WKC 3 , O: 00 00 I: 00 00 T:698416086906978360
Processdata cycle 3101, WKC 3 , O: 00 00 I: 00 00 T:698416086912953320
Processdata cycle 3102, WKC 3 , O: 00 00 I: 00 00 T:698416086918940600
Processdata cycle 3103, WKC 3 , O: 00 00 I: 00 00 T:698416086924936080
Processdata cycle 3104, WKC 3 , O: 00 00 I: 00 00 T:698416086930910000
Processdata cycle 3105, WKC 3 , O: 00 00 I: 00 00 T:698416086936962800
Processdata cycle 3106, WKC 3 , O: 00 00 I: 00 00 T:698416086943074960
Processdata cycle 3107, WKC 3 , O: 00 00 I: 00 00 T:698416086949043760
Processdata cycle 3108, WKC 3 , O: 00 00 I: 00 00 T:698416086954973680
Processdata cycle 3109, WKC 3 , O: 00 00 I: 00 00 T:698416086961136000
Processdata cycle 3110, WKC 3 , O: 00 00 I: 00 00 T:698416086967008560
Processdata cycle 3111, WKC 3 , O: 00 00 I: 00 00 T:698416086973032760
Processdata cycle 3112, WKC 3 , O: 00 00 I: 00 00 T:698416086979002600
Processdata cycle 3113, WKC 3 , O: 00 00 I: 00 00 T:698416086984950920
Processdata cycle 3114, WKC 3 , O: 00 00 I: 00 00 T:698416086990909480
Processdata cycle 3115, WKC 3 , O: 00 00 I: 00 00 T:698416086996965320
Processdata cycle 3116, WKC 3 , O: 00 00 I: 00 00 T:698416087002879880
Processdata cycle 3117, WKC 3 , O: 00 00 I: 00 00 T:698416087008858920
Processdata cycle 3118, WKC 3 , O: 00 00 I: 00 00 T:698416087014839040
Processdata cycle 3119, WKC 3 , O: 00 00 I: 00 00 T:698416087020961440
Processdata cycle 3120, WKC 3 , O: 00 00 I: 00 00 T:698416087026961040
Processdata cycle 3121, WKC 3 , O: 00 00 I: 00 00 T:698416087032810000
Processdata cycle 3122, WKC 3 , O: 00 00 I: 00 00 T:698416087038911920
Processdata cycle 3123, WKC 3 , O: 00 00 I: 00 00 T:698416087044753760
Processdata cycle 3124, WKC 3 , O: 00 00 I: 00 00 T:698416087050892560
Processdata cycle 3125, WKC 3 , O: 00 00 I: 00 00 T:698416087056856320
Processdata cycle 3126, WKC 3 , O: 00 00 I: 00 00 T:698416087062850760
Processdata cycle 3127, WKC 3 , O: 00 00 I: 00 00 T:698416087068841080
Processdata cycle 3128, WKC 3 , O: 00 00 I: 00 00 T:698416087074735160
Processdata cycle 3129, WKC 3 , O: 00 00 I: 00 00 T:698416087080621000
Processdata cycle 3130, WKC 3 , O: 00 00 I: 00 00 T:698416087086600040
Processdata cycle 3131, WKC 3 , O: 00 00 I: 00 00 T:698416087092546360
Processdata cycle 3132, WKC 3 , O: 00 00 I: 00 00 T:698416087098545880
Processdata cycle 3133, WKC 3 , O: 00 00 I: 00 00 T:698416087104615120
Processdata cycle 3134, WKC 3 , O: 00 00 I: 00 00 T:698416087110600320
Processdata cycle 3135, WKC 3 , O: 00 00 I: 00 00 T:698416087116492320
Processdata cycle 3136, WKC 3 , O: 00 00 I: 00 00 T:698416087122582960
Processdata cycle 3137, WKC 3 , O: 00 00 I: 00 00 T:698416087128487280
Processdata cycle 3138, WKC 3 , O: 00 00 I: 00 00 T:698416087134481680
Processdata cycle 3139, WKC 3 , O: 00 00 I: 00 00 T:698416087140419760
Processdata cycle 3140, WKC 3 , O: 00 00 I: 00 00 T:698416087146407080
Processdata cycle 3141, WKC 3 , O: 00 00 I: 00 00 T:698416087152493640
Processdata cycle 3142, WKC 3 , O: 00 00 I: 00 00 T:698416087158531080
Processdata cycle 3143, WKC 3 , O: 00 00 I: 00 00 T:698416087164484520
Processdata cycle 3144, WKC 3 , O: 00 00 I: 00 00 T:698416087170461560
Processdata cycle 3145, WKC 3 , O: 00 00 I: 00 00 T:698416087176413960
Processdata cycle 3146, WKC 3 , O: 00 00 I: 00 00 T:698416087182495400
Processdata cycle 3147, WKC 3 , O: 00 00 I: 00 00 T:698416087188450920
Processdata cycle 3148, WKC 3 , O: 00 00 I: 00 00 T:698416087194459760
Processdata cycle 3149, WKC 3 , O: 00 00 I: 00 00 T:698416087200482800
Processdata cycle 3150, WKC 3 , O: 00 00 I: 00 00 T:698416087206409680
Processdata cycle 3151, WKC 3 , O: 00 00 I: 00 00 T:698416087212385600
Processdata cycle 3152, WKC 3 , O: 00 00 I: 00 00 T:698416087218370800
Processdata cycle 3153, WKC 3 , O: 00 00 I: 00 00 T:698416087224339680
Processdata cycle 3154, WKC 3 , O: 00 00 I: 00 00 T:698416087230349440
Processdata cycle 3155, WKC 3 , O: 00 00 I: 00 00 T:698416087236303960
Processdata cycle 3156, WKC 3 , O: 00 00 I: 00 00 T:698416087242325000
Processdata cycle 3157, WKC 3 , O: 00 00 I: 00 00 T:698416087248271240
Processdata cycle 3158, WKC 3 , O: 00 00 I: 00 00 T:698416087254222680
Processdata cycle 3159, WKC 3 , O: 00 00 I: 00 00 T:698416087260244760
Processdata cycle 3160, WKC 3 , O: 00 00 I: 00 00 T:698416087266271960
Processdata cycle 3161, WKC 3 , O: 00 00 I: 00 00 T:698416087272220280
Processdata cycle 3162, WKC 3 , O: 00 00 I: 00 00 T:698416087278195280
Processdata cycle 3163, WKC 3 , O: 00 00 I: 00 00 T:698416087284216320
Processdata cycle 3164, WKC 3 , O: 00 00 I: 00 00 T:698416087290175920
Processdata cycle 3165, WKC 3 , O: 00 00 I: 00 00 T:698416087296185680
Processdata cycle 3166, WKC 3 , O: 00 00 I: 00 00 T:698416087302181120
Processdata cycle 3167, WKC 3 , O: 00 00 I: 00 00 T:698416087308131520
Processdata cycle 3168, WKC 3 , O: 00 00 I: 00 00 T:698416087314084960
Processdata cycle 3169, WKC 3 , O: 00 00 I: 00 00 T:698416087319823400
Processdata cycle 3170, WKC 3 , O: 00 00 I: 00 00 T:698416087325761480
Processdata cycle 3171, WKC 3 , O: 00 00 I: 00 00 T:698416087331784600
Processdata cycle 3172, WKC 3 , O: 00 00 I: 00 00 T:698416087337722680
Processdata cycle 3173, WKC 3 , O: 00 00 I: 00 00 T:698416087343716120
Processdata cycle 3174, WKC 3 , O: 00 00 I: 00 00 T:698416087349694120
Processdata cycle 3175, WKC 3 , O: 00 00 I: 00 00 T:698416087355690600
Processdata cycle 3176, WKC 3 , O: 00 00 I: 00 00 T:698416087361696320
Processdata cycle 3177, WKC 3 , O: 00 00 I: 00 00 T:698416087367675360
Processdata cycle 3178, WKC 3 , O: 00 00 I: 00 00 T:698416087373653360
Processdata cycle 3179, WKC 3 , O: 00 00 I: 00 00 T:698416087379648800
Processdata cycle 3180, WKC 3 , O: 00 00 I: 00 00 T:698416087385624800
Processdata cycle 3181, WKC 3 , O: 00 00 I: 00 00 T:698416087391601840
Processdata cycle 3182, WKC 3 , O: 00 00 I: 00 00 T:698416087397646400
Processdata cycle 3183, WKC 3 , O: 00 00 I: 00 00 T:698416087403574280
Processdata cycle 3184, WKC 3 , O: 00 00 I: 00 00 T:698416087409569720
Processdata cycle 3185, WKC 3 , O: 00 00 I: 00 00 T:698416087415584680
Processdata cycle 3186, WKC 3 , O: 00 00 I: 00 00 T:698416087421552440
Processdata cycle 3187, WKC 3 , O: 00 00 I: 00 00 T:698416087427546840
Processdata cycle 3188, WKC 3 , O: 00 00 I: 00 00 T:698416087433511560
Processdata cycle 3189, WKC 3 , O: 00 00 I: 00 00 T:698416087439489640
Processdata cycle 3190, WKC 3 , O: 00 00 I: 00 00 T:698416087445486080
Processdata cycle 3191, WKC 3 , O: 00 00 I: 00 00 T:698416087451503040
Processdata cycle 3192, WKC 3 , O: 00 00 I: 00 00 T:698416087457469840
Processdata cycle 3193, WKC 3 , O: 00 00 I: 00 00 T:698416087463444800
Processdata cycle 3194, WKC 3 , O: 00 00 I: 00 00 T:698416087469467840
Processdata cycle 3195, WKC 3 , O: 00 00 I: 00 00 T:698416087475477680
Processdata cycle 3196, WKC 3 , O: 00 00 I: 00 00 T:698416087481498720
Processdata cycle 3197, WKC 3 , O: 00 00 I: 00 00 T:698416087487613920
Processdata cycle 3198, WKC 3 , O: 00 00 I: 00 00 T:698416087493586920
Processdata cycle 3199, WKC 3 , O: 00 00 I: 00 00 T:698416087499525000
Processdata cycle 3200, WKC 3 , O: 00 00 I: 00 00 T:698416087505417000
Processdata cycle 3201, WKC 3 , O: 00 00 I: 00 00 T:698416087511467720
Processdata cycle 3202, WKC 3 , O: 00 00 I: 00 00 T:698416087517458040
Processdata cycle 3203, WKC 3 , O: 00 00 I: 00 00 T:698416087523457560
Processdata cycle 3204, WKC 3 , O: 00 00 I: 00 00 T:698416087529538040
Processdata cycle 3205, WKC 3 , O: 00 00 I: 00 00 T:698416087535484320
Processdata cycle 3206, WKC 3 , O: 00 00 I: 00 00 T:698416087541446000
Processdata cycle 3207, WKC 3 , O: 00 00 I: 00 00 T:698416087547364640
Processdata cycle 3208, WKC 3 , O: 00 00 I: 00 00 T:698416087553442000
Processdata cycle 3209, WKC 3 , O: 00 00 I: 00 00 T:698416087559393440
Processdata cycle 3210, WKC 3 , O: 00 00 I: 00 00 T:698416087565388880
Processdata cycle 3211, WKC 3 , O: 00 00 I: 00 00 T:698416087571498960
Processdata cycle 3212, WKC 3 , O: 00 00 I: 00 00 T:698416087577566080
Processdata cycle 3213, WKC 3 , O: 00 00 I: 00 00 T:698416087583576920
Processdata cycle 3214, WKC 3 , O: 00 00 I: 00 00 T:698416087589479160
Processdata cycle 3215, WKC 3 , O: 00 00 I: 00 00 T:698416087595526840
Processdata cycle 3216, WKC 3 , O: 00 00 I: 00 00 T:698416087601531480
Processdata cycle 3217, WKC 3 , O: 00 00 I: 00 00 T:698416087607477800
Processdata cycle 3218, WKC 3 , O: 00 00 I: 00 00 T:698416087613479400
Processdata cycle 3219, WKC 3 , O: 00 00 I: 00 00 T:698416087619597720
Processdata cycle 3220, WKC 3 , O: 00 00 I: 00 00 T:698416087625514320
Processdata cycle 3221, WKC 3 , O: 00 00 I: 00 00 T:698416087631324400
Processdata cycle 3222, WKC 3 , O: 00 00 I: 00 00 T:698416087637370080
Processdata cycle 3223, WKC 3 , O: 00 00 I: 00 00 T:698416087643400320
Processdata cycle 3224, WKC 3 , O: 00 00 I: 00 00 T:698416087649388560
Processdata cycle 3225, WKC 3 , O: 00 00 I: 00 00 T:698416087655363520
Processdata cycle 3226, WKC 3 , O: 00 00 I: 00 00 T:698416087661399920
Processdata cycle 3227, WKC 3 , O: 00 00 I: 00 00 T:698416087667386200
Processdata cycle 3228, WKC 3 , O: 00 00 I: 00 00 T:698416087673407240
Processdata cycle 3229, WKC 3 , O: 00 00 I: 00 00 T:698416087679397560
Processdata cycle 3230, WKC 3 , O: 00 00 I: 00 00 T:698416087685383800
Processdata cycle 3231, WKC 3 , O: 00 00 I: 00 00 T:698416087691365880
Processdata cycle 3232, WKC 3 , O: 00 00 I: 00 00 T:698416087697355240
Processdata cycle 3233, WKC 3 , O: 00 00 I: 00 00 T:698416087703386520
Processdata cycle 3234, WKC 3 , O: 00 00 I: 00 00 T:698416087709382920
Processdata cycle 3235, WKC 3 , O: 00 00 I: 00 00 T:698416087715353840
Processdata cycle 3236, WKC 3 , O: 00 00 I: 00 00 T:698416087721340080
Processdata cycle 3237, WKC 3 , O: 00 00 I: 00 00 T:698416087727359040
Processdata cycle 3238, WKC 3 , O: 00 00 I: 00 00 T:698416087733312560
Processdata cycle 3239, WKC 3 , O: 00 00 I: 00 00 T:698416087739266000
Processdata cycle 3240, WKC 3 , O: 00 00 I: 00 00 T:698416087745275760
Processdata cycle 3241, WKC 3 , O: 00 00 I: 00 00 T:698416087751279360
Processdata cycle 3242, WKC 3 , O: 00 00 I: 00 00 T:698416087757265640
Processdata cycle 3243, WKC 3 , O: 00 00 I: 00 00 T:698416087763240600
Processdata cycle 3244, WKC 3 , O: 00 00 I: 00 00 T:698416087769234040
Processdata cycle 3245, WKC 3 , O: 00 00 I: 00 00 T:698416087775211000
Processdata cycle 3246, WKC 3 , O: 00 00 I: 00 00 T:698416087781187000
Processdata cycle 3247, WKC 3 , O: 00 00 I: 00 00 T:698416087787177800
Processdata cycle 3248, WKC 3 , O: 00 00 I: 00 00 T:698416087793159480
Processdata cycle 3249, WKC 3 , O: 00 00 I: 00 00 T:698416087799151840
Processdata cycle 3250, WKC 3 , O: 00 00 I: 00 00 T:698416087805142160
Processdata cycle 3251, WKC 3 , O: 00 00 I: 00 00 T:698416087811099760
Processdata cycle 3252, WKC 3 , O: 00 00 I: 00 00 T:698416087817144320
Processdata cycle 3253, WKC 3 , O: 00 00 I: 00 00 T:698416087823119440
Processdata cycle 3254, WKC 3 , O: 00 00 I: 00 00 T:698416087829096320
Processdata cycle 3255, WKC 3 , O: 00 00 I: 00 00 T:698416087835113200
Processdata cycle 3256, WKC 3 , O: 00 00 I: 00 00 T:698416087841084080
Processdata cycle 3257, WKC 3 , O: 00 00 I: 00 00 T:698416087846986360
Processdata cycle 3258, WKC 3 , O: 00 00 I: 00 00 T:698416087853042280
Processdata cycle 3259, WKC 3 , O: 00 00 I: 00 00 T:698416087859026760
Processdata cycle 3260, WKC 3 , O: 00 00 I: 00 00 T:698416087865078200
Processdata cycle 3261, WKC 3 , O: 00 00 I: 00 00 T:698416087871068520
Processdata cycle 3262, WKC 3 , O: 00 00 I: 00 00 T:698416087877053720
Processdata cycle 3263, WKC 3 , O: 00 00 I: 00 00 T:698416087883070680
Processdata cycle 3264, WKC 3 , O: 00 00 I: 00 00 T:698416087889035440
Processdata cycle 3265, WKC 3 , O: 00 00 I: 00 00 T:698416087894975520
Processdata cycle 3266, WKC 3 , O: 00 00 I: 00 00 T:698416087901003760
Processdata cycle 3267, WKC 3 , O: 00 00 I: 00 00 T:698416087906985920
Processdata cycle 3268, WKC 3 , O: 00 00 I: 00 00 T:698416087912976240
Processdata cycle 3269, WKC 3 , O: 00 00 I: 00 00 T:698416087918965520
Processdata cycle 3270, WKC 3 , O: 00 00 I: 00 00 T:698416087924937360
Processdata cycle 3271, WKC 3 , O: 00 00 I: 00 00 T:698416087930929800
Processdata cycle 3272, WKC 3 , O: 00 00 I: 00 00 T:698416087936906840
Processdata cycle 3273, WKC 3 , O: 00 00 I: 00 00 T:698416087942866440
Processdata cycle 3274, WKC 3 , O: 00 00 I: 00 00 T:698416087948908920
Processdata cycle 3275, WKC 3 , O: 00 00 I: 00 00 T:698416087954859320
Processdata cycle 3276, WKC 3 , O: 00 00 I: 00 00 T:698416087960842520
Processdata cycle 3277, WKC 3 , O: 00 00 I: 00 00 T:698416087966783640
Processdata cycle 3278, WKC 3 , O: 00 00 I: 00 00 T:698416087972754880
Processdata cycle 3279, WKC 3 , O: 00 00 I: 00 00 T:698416087978763280
Processdata cycle 3280, WKC 3 , O: 00 00 I: 00 00 T:698416087984728000
Processdata cycle 3281, WKC 3 , O: 00 00 I: 00 00 T:698416087990711200
Processdata cycle 3282, WKC 3 , O: 00 00 I: 00 00 T:698416087996687760
Processdata cycle 3283, WKC 3 , O: 00 00 I: 00 00 T:698416088002692880
Processdata cycle 3284, WKC 3 , O: 00 00 I: 00 00 T:698416088008656560
Processdata cycle 3285, WKC 3 , O: 00 00 I: 00 00 T:698416088014662240
Processdata cycle 3286, WKC 3 , O: 00 00 I: 00 00 T:698416088020646440
Processdata cycle 3287, WKC 3 , O: 00 00 I: 00 00 T:698416088026610120
Processdata cycle 3288, WKC 3 , O: 00 00 I: 00 00 T:698416088032599400
Processdata cycle 3289, WKC 3 , O: 00 00 I: 00 00 T:698416088038578520
Processdata cycle 3290, WKC 3 , O: 00 00 I: 00 00 T:698416088044573480
Processdata cycle 3291, WKC 3 , O: 00 00 I: 00 00 T:698416088050548920
Processdata cycle 3292, WKC 3 , O: 00 00 I: 00 00 T:698416088056532040
Processdata cycle 3293, WKC 3 , O: 00 00 I: 00 00 T:698416088062527520
Processdata cycle 3294, WKC 3 , O: 00 00 I: 00 00 T:698416088068516800
Processdata cycle 3295, WKC 3 , O: 00 00 I: 00 00 T:698416088074521440
Processdata cycle 3296, WKC 3 , O: 00 00 I: 00 00 T:698416088080479040
Processdata cycle 3297, WKC 3 , O: 00 00 I: 00 00 T:698416088086477520
Processdata cycle 3298, WKC 3 , O: 00 00 I: 00 00 T:698416088092413600
Processdata cycle 3299, WKC 3 , O: 00 00 I: 00 00 T:698416088098450000
Processdata cycle 3300, WKC 3 , O: 00 00 I: 00 00 T:698416088104438280
Processdata cycle 3301, WKC 3 , O: 00 00 I: 00 00 T:698416088110480840
Processdata cycle 3302, WKC 3 , O: 00 00 I: 00 00 T:698416088116564360
Processdata cycle 3303, WKC 3 , O: 00 00 I: 00 00 T:698416088122493240
Processdata cycle 3304, WKC 3 , O: 00 00 I: 00 00 T:698416088128485560
Processdata cycle 3305, WKC 3 , O: 00 00 I: 00 00 T:698416088134419560
Processdata cycle 3306, WKC 3 , O: 00 00 I: 00 00 T:698416088140347480
Processdata cycle 3307, WKC 3 , O: 00 00 I: 00 00 T:698416088146348080
Processdata cycle 3308, WKC 3 , O: 00 00 I: 00 00 T:698416088152327120
Processdata cycle 3309, WKC 3 , O: 00 00 I: 00 00 T:698416088158354320
Processdata cycle 3310, WKC 3 , O: 00 00 I: 00 00 T:698416088164405040
Processdata cycle 3311, WKC 3 , O: 00 00 I: 00 00 T:698416088170374880
Processdata cycle 3312, WKC 3 , O: 00 00 I: 00 00 T:698416088176215680
Processdata cycle 3313, WKC 3 , O: 00 00 I: 00 00 T:698416088182277680
Processdata cycle 3314, WKC 3 , O: 00 00 I: 00 00 T:698416088188281280
Processdata cycle 3315, WKC 3 , O: 00 00 I: 00 00 T:698416088194214360
Processdata cycle 3316, WKC 3 , O: 00 00 I: 00 00 T:698416088200433000
Processdata cycle 3317, WKC 3 , O: 00 00 I: 00 00 T:698416088206476600
Processdata cycle 3318, WKC 3 , O: 00 00 I: 00 00 T:698416088212443320
Processdata cycle 3319, WKC 3 , O: 00 00 I: 00 00 T:698416088218375320
Processdata cycle 3320, WKC 3 , O: 00 00 I: 00 00 T:698416088224448520
Processdata cycle 3321, WKC 3 , O: 00 00 I: 00 00 T:698416088230437880
Processdata cycle 3322, WKC 3 , O: 00 00 I: 00 00 T:698416088236390280
Processdata cycle 3323, WKC 3 , O: 00 00 I: 00 00 T:698416088242462560
Processdata cycle 3324, WKC 3 , O: 00 00 I: 00 00 T:698416088248443680
Processdata cycle 3325, WKC 3 , O: 00 00 I: 00 00 T:698416088254430880
Processdata cycle 3326, WKC 3 , O: 00 00 I: 00 00 T:698416088260416080
Processdata cycle 3327, WKC 3 , O: 00 00 I: 00 00 T:698416088266407440
Processdata cycle 3328, WKC 3 , O: 00 00 I: 00 00 T:698416088272327120
Processdata cycle 3329, WKC 3 , O: 00 00 I: 00 00 T:698416088278439280
Processdata cycle 3330, WKC 3 , O: 00 00 I: 00 00 T:698416088284419400
Processdata cycle 3331, WKC 3 , O: 00 00 I: 00 00 T:698416088290419960
Processdata cycle 3332, WKC 3 , O: 00 00 I: 00 00 T:698416088296515800
Processdata cycle 3333, WKC 3 , O: 00 00 I: 00 00 T:698416088302419080
Processdata cycle 3334, WKC 3 , O: 00 00 I: 00 00 T:698416088308421640
Processdata cycle 3335, WKC 3 , O: 00 00 I: 00 00 T:698416088314414040
Processdata cycle 3336, WKC 3 , O: 00 00 I: 00 00 T:698416088320254840
Processdata cycle 3337, WKC 3 , O: 00 00 I: 00 00 T:698416088326294320
Processdata cycle 3338, WKC 3 , O: 00 00 I: 00 00 T:698416088332280560
Processdata cycle 3339, WKC 3 , O: 00 00 I: 00 00 T:698416088338243280
Processdata cycle 3340, WKC 3 , O: 00 00 I: 00 00 T:698416088344303200
Processdata cycle 3341, WKC 3 , O: 00 00 I: 00 00 T:698416088350267920
Processdata cycle 3342, WKC 3 , O: 00 00 I: 00 00 T:698416088356260320
Processdata cycle 3343, WKC 3 , O: 00 00 I: 00 00 T:698416088362219920
Processdata cycle 3344, WKC 3 , O: 00 00 I: 00 00 T:698416088368167200
Processdata cycle 3345, WKC 3 , O: 00 00 I: 00 00 T:698416088374198520
Processdata cycle 3346, WKC 3 , O: 00 00 I: 00 00 T:698416088380123320
Processdata cycle 3347, WKC 3 , O: 00 00 I: 00 00 T:698416088386169960
Processdata cycle 3348, WKC 3 , O: 00 00 I: 00 00 T:698416088392150040
Processdata cycle 3349, WKC 3 , O: 00 00 I: 00 00 T:698416088398140360
Processdata cycle 3350, WKC 3 , O: 00 00 I: 00 00 T:698416088404127560
Processdata cycle 3351, WKC 3 , O: 00 00 I: 00 00 T:698416088410035000
Processdata cycle 3352, WKC 3 , O: 00 00 I: 00 00 T:698416088416090880
Processdata cycle 3353, WKC 3 , O: 00 00 I: 00 00 T:698416088422072000
Processdata cycle 3354, WKC 3 , O: 00 00 I: 00 00 T:698416088428043840
Processdata cycle 3355, WKC 3 , O: 00 00 I: 00 00 T:698416088434052640
Processdata cycle 3356, WKC 3 , O: 00 00 I: 00 00 T:698416088440022480
Processdata cycle 3357, WKC 3 , O: 00 00 I: 00 00 T:698416088446005600
Processdata cycle 3358, WKC 3 , O: 00 00 I: 00 00 T:698416088452006160
Processdata cycle 3359, WKC 3 , O: 00 00 I: 00 00 T:698416088457971960
Processdata cycle 3360, WKC 3 , O: 00 00 I: 00 00 T:698416088463921320
Processdata cycle 3361, WKC 3 , O: 00 00 I: 00 00 T:698416088469943400
Processdata cycle 3362, WKC 3 , O: 00 00 I: 00 00 T:698416088475926520
Processdata cycle 3363, WKC 3 , O: 00 00 I: 00 00 T:698416088481919880
Processdata cycle 3364, WKC 3 , O: 00 00 I: 00 00 T:698416088487894840
Processdata cycle 3365, WKC 3 , O: 00 00 I: 00 00 T:698416088493875960
Processdata cycle 3366, WKC 3 , O: 00 00 I: 00 00 T:698416088499877560
Processdata cycle 3367, WKC 3 , O: 00 00 I: 00 00 T:698416088505833120
Processdata cycle 3368, WKC 3 , O: 00 00 I: 00 00 T:698416088511779360
Processdata cycle 3369, WKC 3 , O: 00 00 I: 00 00 T:698416088517825040
Processdata cycle 3370, WKC 3 , O: 00 00 I: 00 00 T:698416088523753920
Processdata cycle 3371, WKC 3 , O: 00 00 I: 00 00 T:698416088529754480
Processdata cycle 3372, WKC 3 , O: 00 00 I: 00 00 T:698416088535723280
Processdata cycle 3373, WKC 3 , O: 00 00 I: 00 00 T:698416088541701280
Processdata cycle 3374, WKC 3 , O: 00 00 I: 00 00 T:698416088547689640
Processdata cycle 3375, WKC 3 , O: 00 00 I: 00 00 T:698416088553659480
Processdata cycle 3376, WKC 3 , O: 00 00 I: 00 00 T:698416088559663080
Processdata cycle 3377, WKC 3 , O: 00 00 I: 00 00 T:698416088565635000
Processdata cycle 3378, WKC 3 , O: 00 00 I: 00 00 T:698416088571616040
Processdata cycle 3379, WKC 3 , O: 00 00 I: 00 00 T:698416088577598200
Processdata cycle 3380, WKC 3 , O: 00 00 I: 00 00 T:698416088583589560
Processdata cycle 3381, WKC 3 , O: 00 00 I: 00 00 T:698416088589562480
Processdata cycle 3382, WKC 3 , O: 00 00 I: 00 00 T:698416088595551760
Processdata cycle 3383, WKC 3 , O: 00 00 I: 00 00 T:698416088601539040
Processdata cycle 3384, WKC 3 , O: 00 00 I: 00 00 T:698416088607537520
Processdata cycle 3385, WKC 3 , O: 00 00 I: 00 00 T:698416088613694800
Processdata cycle 3386, WKC 3 , O: 00 00 I: 00 00 T:698416088619647200
Processdata cycle 3387, WKC 3 , O: 00 00 I: 00 00 T:698416088625562800
Processdata cycle 3388, WKC 3 , O: 00 00 I: 00 00 T:698416088631522440
Processdata cycle 3389, WKC 3 , O: 00 00 I: 00 00 T:698416088637508680
Processdata cycle 3390, WKC 3 , O: 00 00 I: 00 00 T:698416088643497960
Processdata cycle 3391, WKC 3 , O: 00 00 I: 00 00 T:698416088649492360
Processdata cycle 3392, WKC 3 , O: 00 00 I: 00 00 T:698416088655449880
Processdata cycle 3393, WKC 3 , O: 00 00 I: 00 00 T:698416088661484280
Processdata cycle 3394, WKC 3 , O: 00 00 I: 00 00 T:698416088667514520
Processdata cycle 3395, WKC 3 , O: 00 00 I: 00 00 T:698416088673485400
Processdata cycle 3396, WKC 3 , O: 00 00 I: 00 00 T:698416088679472640
Processdata cycle 3397, WKC 3 , O: 00 00 I: 00 00 T:698416088685442480
