SOEM (Simple Open EtherCAT Master)
Simple test
Starting simple test
ec_init on \Device\NPF_{D8D267BF-D178-4544-B628-9DE58ABAE75A} succeeded.
1 slaves found and configured.
Slaves mapped, state to SAFE_OP.
segments : 1 : 8 0 0 0
Request operational state for all slaves
Calculated workcounter 3
Operational state reached for all slaves.
Processdata cycle    1, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417444300316880
Processdata cycle 2615, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460045186440
Processdata cycle 2616, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460051174680
Processdata cycle 2617, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460057207000
Processdata cycle 2618, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460063256680
Processdata cycle 2619, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460069326960
Processdata cycle 2620, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460075297760
Processdata cycle 2621, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460081298320
Processdata cycle 2622, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460087330640
Processdata cycle 2623, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460093355800
Processdata cycle 2624, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460099030760
Processdata cycle 2625, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460105023160
Processdata cycle 2626, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460110990960
Processdata cycle 2627, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460116971040
Processdata cycle 2628, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460122979680
Processdata cycle 2629, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460128933280
Processdata cycle 2630, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460134917480
Processdata cycle 2631, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460140905720
Processdata cycle 2632, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460146877640
Processdata cycle 2633, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460152860760
Processdata cycle 2634, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460158878800
Processdata cycle 2635, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460164833280
Processdata cycle 2636, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460170843040
Processdata cycle 2637, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460176811840
Processdata cycle 2638, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460182826760
Processdata cycle 2639, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460188793560
Processdata cycle 2640, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460194764440
Processdata cycle 2641, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460200784440
Processdata cycle 2642, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460206898720
Processdata cycle 2643, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460212874720
Processdata cycle 2644, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460218751360
Processdata cycle 2645, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460224699680
Processdata cycle 2646, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460230840600
Processdata cycle 2647, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460236845240
Processdata cycle 2648, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460242823240
Processdata cycle 2649, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460248659960
Processdata cycle 2650, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460254670800
Processdata cycle 2651, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460260652960
Processdata cycle 2652, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460266651440
Processdata cycle 2653, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460272717520
Processdata cycle 2654, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460278696680
Processdata cycle 2655, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460284801640
Processdata cycle 2656, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460290781720
Processdata cycle 2657, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460296788440
Processdata cycle 2658, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460302724560
Processdata cycle 2659, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460308815200
Processdata cycle 2660, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460314543360
Processdata cycle 2661, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460320577800
Processdata cycle 2662, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460326578360
Processdata cycle 2663, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460332545080
Processdata cycle 2664, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460338533400
Processdata cycle 2665, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460344568800
Processdata cycle 2666, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460350556000
Processdata cycle 2667, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460356594480
Processdata cycle 2668, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460362513120
Processdata cycle 2669, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460368500440
Processdata cycle 2670, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460374521480
Processdata cycle 2671, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460380417560
Processdata cycle 2672, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460386499000
Processdata cycle 2673, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460392381840
Processdata cycle 2674, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460398365040
Processdata cycle 2675, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460404365600
Processdata cycle 2676, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460410328240
Processdata cycle 2677, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460416490600
Processdata cycle 2678, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460422304840
Processdata cycle 2679, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460428279800
Processdata cycle 2680, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460434345880
Processdata cycle 2681, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460440251280
Processdata cycle 2682, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460446326560
Processdata cycle 2683, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460452236000
Processdata cycle 2684, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460458261120
Processdata cycle 2685, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460464286280
Processdata cycle 2686, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460470176280
Processdata cycle 2687, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460476257720
Processdata cycle 2688, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460482242960
Processdata cycle 2689, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460488121680
Processdata cycle 2690, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460494116080
Processdata cycle 2691, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460500094080
Processdata cycle 2692, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460506174600
Processdata cycle 2693, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460512062520
Processdata cycle 2694, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460518051800
Processdata cycle 2695, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460524069800
Processdata cycle 2696, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460530096000
Processdata cycle 2697, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460536107760
Processdata cycle 2698, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460542006960
Processdata cycle 2699, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460547970640
Processdata cycle 2700, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460553922120
Processdata cycle 2701, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460559926760
Processdata cycle 2702, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460566018440
Processdata cycle 2703, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460571879800
Processdata cycle 2704, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460578018640
Processdata cycle 2705, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460583952640
Processdata cycle 2706, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460589787280
Processdata cycle 2707, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460595754080
Processdata cycle 2708, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460601817080
Processdata cycle 2709, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460607749080
Processdata cycle 2710, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460613719960
Processdata cycle 2711, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460619750200
Processdata cycle 2712, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460625694480
Processdata cycle 2713, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460631737040
Processdata cycle 2714, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460637722240
Processdata cycle 2715, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460643862000
Processdata cycle 2716, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460649789960
Processdata cycle 2717, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460655776120
Processdata cycle 2718, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460661768520
Processdata cycle 2719, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460667738400
Processdata cycle 2720, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460673782000
Processdata cycle 2721, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460679729280
Processdata cycle 2722, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460685749280
Processdata cycle 2723, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460691824680
Processdata cycle 2724, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460697704360
Processdata cycle 2725, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460703951720
Processdata cycle 2726, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460709637880
Processdata cycle 2727, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460715715280
Processdata cycle 2728, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460721692320
Processdata cycle 2729, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460727682640
Processdata cycle 2730, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460733623840
Processdata cycle 2731, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460739657160
Processdata cycle 2732, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460745565560
Processdata cycle 2733, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460751518040
Processdata cycle 2734, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460757449960
Processdata cycle 2735, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460763396320
Processdata cycle 2736, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460769321040
Processdata cycle 2737, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460775282720
Processdata cycle 2738, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460781307840
Processdata cycle 2739, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460787269560
Processdata cycle 2740, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460793298760
Processdata cycle 2741, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460799462120
Processdata cycle 2742, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460805216920
Processdata cycle 2743, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460811244160
Processdata cycle 2744, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460817380960
Processdata cycle 2745, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460823377360
Processdata cycle 2746, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460829286800
Processdata cycle 2747, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460835250520
Processdata cycle 2748, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460841257240
Processdata cycle 2749, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460847183080
Processdata cycle 2750, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460853249200
Processdata cycle 2751, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460859202320
Processdata cycle 2752, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460865201360
Processdata cycle 2753, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460871175120
Processdata cycle 2754, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460877163400
Processdata cycle 2755, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460883143480
Processdata cycle 2756, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460889135880
Processdata cycle 2757, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460895110840
Processdata cycle 2758, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460901008000
Processdata cycle 2759, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460906995280
Processdata cycle 2760, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460913014240
Processdata cycle 2761, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460918995360
Processdata cycle 2762, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460924989800
Processdata cycle 2763, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460930960680
Processdata cycle 2764, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460936943800
Processdata cycle 2765, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460942927000
Processdata cycle 2766, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460948944960
Processdata cycle 2767, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460954922000
Processdata cycle 2768, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460963874680
Processdata cycle 2769, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460969854800
Processdata cycle 2770, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460975788800
Processdata cycle 2771, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460982837920
Processdata cycle 2772, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460988775040
Processdata cycle 2773, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417460994743840
Processdata cycle 2774, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461000730120
Processdata cycle 2775, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461006734760
Processdata cycle 2776, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461012674920
Processdata cycle 2777, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461018753320
Processdata cycle 2778, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461024748800
Processdata cycle 2779, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461030708400
Processdata cycle 2780, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461036886080
Processdata cycle 2781, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461042648080
Processdata cycle 2782, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461048737720
Processdata cycle 2783, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461054772120
Processdata cycle 2784, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461060753160
Processdata cycle 2785, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461066789560
Processdata cycle 2786, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461072566960
Processdata cycle 2787, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461078555200
Processdata cycle 2788, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461084631600
Processdata cycle 2789, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461090512320
Processdata cycle 2790, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461096456600
Processdata cycle 2791, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461102431560
Processdata cycle 2792, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461108481240
Processdata cycle 2793, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461114396880
Processdata cycle 2794, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461120485520
Processdata cycle 2795, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461126447120
Processdata cycle 2796, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461132368880
Processdata cycle 2797, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461138386840
Processdata cycle 2798, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461144330120
Processdata cycle 2799, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461150414600
Processdata cycle 2800, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461156327080
Processdata cycle 2801, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461162302080
Processdata cycle 2802, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461168333360
Processdata cycle 2803, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461174289920
Processdata cycle 2804, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461180262800
Processdata cycle 2805, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461186262440
Processdata cycle 2806, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461192194360
Processdata cycle 2807, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461198233800
Processdata cycle 2808, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461204214920
Processdata cycle 2809, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461210192000
Processdata cycle 2810, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461216202800
Processdata cycle 2811, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461222121440
Processdata cycle 2812, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461228149600
Processdata cycle 2813, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461234122600
Processdata cycle 2814, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461240109800
Processdata cycle 2815, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461246084760
Processdata cycle 2816, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461252109960
Processdata cycle 2817, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461258079840
Processdata cycle 2818, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461264025040
Processdata cycle 2819, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461270024640
Processdata cycle 2820, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461275988320
Processdata cycle 2821, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461281979720
Processdata cycle 2822, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461287949560
Processdata cycle 2823, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461293977720
Processdata cycle 2824, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461299982360
Processdata cycle 2825, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461305982960
Processdata cycle 2826, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461311870880
Processdata cycle 2827, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461317895040
Processdata cycle 2828, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461324994320
Processdata cycle 2829, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461330990800
Processdata cycle 2830, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461336932040
Processdata cycle 2831, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461343087160
Processdata cycle 2832, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461349234200
Processdata cycle 2833, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461355911640
Processdata cycle 2834, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461361859960
Processdata cycle 2835, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461367853360
Processdata cycle 2836, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461373808880
Processdata cycle 2837, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461379880080
Processdata cycle 2838, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461385830480
Processdata cycle 2839, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461391879240
Processdata cycle 2840, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461397934040
Processdata cycle 2841, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461403707240
Processdata cycle 2842, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461411706680
Processdata cycle 2843, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461417784040
Processdata cycle 2844, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461423788680
Processdata cycle 2845, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461429638800
Processdata cycle 2846, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461435636240
Processdata cycle 2847, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461441510880
Processdata cycle 2848, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461447772560
Processdata cycle 2849, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461453354360
Processdata cycle 2850, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461459331320
Processdata cycle 2851, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461465298120
Processdata cycle 2852, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461471276160
Processdata cycle 2853, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461477187680
Processdata cycle 2854, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461483215840
Processdata cycle 2855, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461489224640
Processdata cycle 2856, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461495188360
Processdata cycle 2857, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461501214520
Processdata cycle 2858, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461507173080
Processdata cycle 2859, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461513173640
Processdata cycle 2860, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461519229520
Processdata cycle 2861, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461525155360
Processdata cycle 2862, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461531237840
Processdata cycle 2863, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461537077600
Processdata cycle 2864, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461543000360
Processdata cycle 2865, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461549011160
Processdata cycle 2866, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461555027080
Processdata cycle 2867, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461560989800
Processdata cycle 2868, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461566992400
Processdata cycle 2869, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461572908000
Processdata cycle 2870, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461578907520
Processdata cycle 2871, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461584958240
Processdata cycle 2872, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461590886200
Processdata cycle 2873, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461596878520
Processdata cycle 2874, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461602878040
Processdata cycle 2875, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461608841840
Processdata cycle 2876, WKC 3 , O: 00 00 00 00 I: 00 00 00 00 T:698417461614868960
